name,energy,diag,pca1,pca2,pca3
vinylacetate_17_04,75.4277278,0.754,0.352419,0.520548,-0.19118
vinylacetate_17_04,38.1520437,0.378,0.254781,0.246882,-0.615325
vinylacetate_17_04,0.5757656,0.005,0.190762,0.074867,-0.126036
vinylacetate_17_04,0.5757484,0.005,0.154674,-0.045791,-0.454176
vinylacetate_17_04,0.5782366,0.005,0.034973,0.047102,0.061456
vinylacetate_17_04,38.0276592,0.378,0.038539,0.031268,0.066003
vinylacetate_17_04,38.1197557,0.378,0.034062,0.041358,-0.050754
vinylacetate_17_04,0.5614927,0.005,0.028533,0.004675,-0.033386
vinylacetate_17_04,0.5784584,0.005,0.021766,0.005914,-0.029464
vinylacetate_17_04,0.5747559,0.005,0.020667,-0.003663,-0.033833
vinylacetate_18_005,37.8781121,0.378,0.765645,-0.615454,0.105476
vinylacetate_18_005,75.3968407,0.754,0.397835,0.531369,0.590294
vinylacetate_18_005,75.4308631,0.754,0.352926,0.507912,-0.218981
vinylacetate_18_005,38.1524637,0.378,0.254935,0.257238,-0.595947
vinylacetate_18_005,0.5742426,0.005,0.190585,0.091362,-0.086656
vinylacetate_18_005,0.5764942,0.005,0.154745,-0.044153,-0.462181
vinylacetate_18_005,0.5777789,0.005,0.037154,0.045492,0.071008
vinylacetate_18_005,38.0265125,0.378,0.038251,0.028431,0.075701
vinylacetate_18_005,38.1233466,0.378,0.033746,0.037402,-0.044903
vinylacetate_18_005,0.5696611,0.005,0.028938,0.011565,-0.033915
vinylacetate_18_005,0.5786287,0.005,0.021579,0.002946,-0.02817
vinylacetate_18_005,0.5778806,0.005,0.020318,-0.001516,-0.038333
vinylacetate_18_015,37.8778067,0.378,0.765124,-0.61604,0.103307
vinylacetate_18_015,75.3966127,0.754,0.398988,0.527342,0.590862
vinylacetate_18_015,75.4308945,0.754,0.352783,0.510404,-0.213316
vinylacetate_18_015,38.1494616,0.378,0.255229,0.260303,-0.595721
vinylacetate_18_015,0.571112,0.005,0.190252,0.089941,-0.088527
vinylacetate_18_015,0.577687,0.005,0.154851,-0.044195,-0.466747
vinylacetate_18_015,0.5768222,0.005,0.037436,0.044797,0.065871
vinylacetate_18_015,38.0267758,0.378,0.037039,0.026338,0.072033
vinylacetate_18_015,38.1227158,0.378,0.03378,0.035425,-0.032321
vinylacetate_18_015,0.569625,0.005,0.028923,0.011564,-0.034002
vinylacetate_18_015,0.5789022,0.005,0.021413,0.001219,-0.030043
vinylacetate_18_015,0.5777561,0.005,0.020304,-0.001594,-0.03875
vinylacetate_18_04,37.8762037,0.378,0.764841,-0.615678,0.103509
vinylacetate_18_04,75.3960695,0.754,0.399125,0.524351,0.592679
vinylacetate_18_04,75.430918,0.754,0.3524,0.515001,-0.20641
vinylacetate_18_04,38.1212643,0.378,0.255845,0.258729,-0.601277
vinylacetate_18_04,0.5614904,0.005,0.190765,0.087737,-0.092662
vinylacetate_18_04,0.5753336,0.005,0.155191,-0.044839,-0.464916
vinylacetate_18_04,0.5729867,0.005,0.038433,0.0474,0.043175
vinylacetate_18_04,38.027224,0.378,0.03656,0.023689,0.059363
vinylacetate_18_04,38.120756,0.378,0.0335,0.032876,-0.027785
vinylacetate_18_04,0.5695096,0.005,0.02827,0.014758,-0.034446
vinylacetate_18_04,0.5794182,0.005,0.021403,0.001109,-0.03054
vinylacetate_18_04,0.5773708,0.005,0.020115,-0.003774,-0.029426
vinylacetate_19_005,37.8779326,0.378,0.765244,-0.616245,0.105215
vinylacetate_19_005,75.3969851,0.754,0.398258,0.532708,0.593002
vinylacetate_19_005,75.4310282,0.754,0.353387,0.506193,-0.21994
vinylacetate_19_005,38.15239,0.378,0.254815,0.256274,-0.598459
vinylacetate_19_005,0.5754719,0.005,0.191117,0.090479,-0.090515
vinylacetate_19_005,0.5756155,0.005,0.154291,-0.042478,-0.455477
vinylacetate_19_005,0.5780691,0.005,0.037039,0.045578,0.071932
vinylacetate_19_005,38.0257976,0.378,0.037882,0.026748,0.064794
vinylacetate_19_005,38.1251678,0.378,0.034022,0.040216,-0.049344
vinylacetate_19_005,0.5695004,0.005,0.028924,0.011485,-0.033941
vinylacetate_19_005,0.5767509,0.005,0.021209,0.004791,-0.033051
vinylacetate_19_005,0.5779176,0.005,0.01992,-0.000171,-0.032355
vinylacetate_19_015,37.8772055,0.378,0.764556,-0.617273,0.103211
vinylacetate_19_015,75.3971014,0.754,0.399789,0.532882,0.593417
vinylacetate_19_015,75.4314661,0.754,0.353179,0.504306,-0.218576
vinylacetate_19_015,38.1524473,0.378,0.254778,0.258396,-0.602174
vinylacetate_19_015,0.5753115,0.005,0.191339,0.089066,-0.079241
vinylacetate_19_015,0.5757452,0.005,0.154177,-0.041688,-0.455851
vinylacetate_19_015,0.5779292,0.005,0.036959,0.043725,0.065092
vinylacetate_19_015,38.0242836,0.378,0.037446,0.026479,0.045803
vinylacetate_19_015,38.1252184,0.378,0.033841,0.038461,-0.05574
vinylacetate_19_015,0.5689875,0.005,0.0289,0.011469,-0.033842
vinylacetate_19_015,0.5720549,0.005,0.021193,0.004825,-0.033226
vinylacetate_19_015,0.5775275,0.005,0.019904,-0.000127,-0.032331
vinylacetate_19_04,37.8744503,0.378,0.762639,-0.620064,0.102053
vinylacetate_19_04,75.3977065,0.754,0.403655,0.533998,0.591919
vinylacetate_19_04,75.4328859,0.754,0.353009,0.500964,-0.214037
vinylacetate_19_04,38.1524234,0.378,0.254462,0.255931,-0.613656
vinylacetate_19_04,0.5748181,0.005,0.191678,0.092203,-0.072616
vinylacetate_19_04,0.5759863,0.005,0.154474,-0.040689,-0.448258
vinylacetate_19_04,0.5774843,0.005,0.036964,0.04235,0.056054
vinylacetate_19_04,38.019157,0.378,0.036672,0.026102,0.011169
vinylacetate_19_04,38.114222,0.378,0.033357,0.034349,-0.068072
vinylacetate_19_04,0.5667531,0.005,0.02864,0.00808,-0.03314
vinylacetate_19_04,0.5570051,0.005,0.021147,0.004777,-0.033217
vinylacetate_19_04,0.5746354,0.005,0.019613,-0.001264,-0.022835
vinylacetate_20_005,37.8782992,0.378,0.765887,-0.615027,0.104357
vinylacetate_20_005,75.3968393,0.754,0.397715,0.531805,0.59239
vinylacetate_20_005,75.4310472,0.754,0.352904,0.508805,-0.21734
vinylacetate_20_005,38.151809,0.378,0.254771,0.257269,-0.600246
vinylacetate_20_005,0.5751922,0.005,0.190294,0.087125,-0.086611
vinylacetate_20_005,0.5762848,0.005,0.1544,-0.042422,-0.45623
vinylacetate_20_005,0.5776898,0.005,0.037159,0.045298,0.069125
vinylacetate_20_005,38.026343,0.378,0.038495,0.025251,0.065619
vinylacetate_20_005,38.1235903,0.378,0.034046,0.040359,-0.05005
vinylacetate_20_005,0.5696604,0.005,0.028946,0.011637,-0.033881
vinylacetate_20_005,0.5785138,0.005,0.021585,0.002973,-0.028262
vinylacetate_20_005,0.5779442,0.005,0.020323,-0.001476,-0.038344
vinylacetate_20_015,37.8781652,0.378,0.76589,-0.615119,0.106713
vinylacetate_20_015,75.3966115,0.754,0.398196,0.534334,0.592492
vinylacetate_20_015,75.4314832,0.754,0.352476,0.507881,-0.221003
vinylacetate_20_015,38.1505231,0.378,0.254562,0.252477,-0.603404
vinylacetate_20_015,0.5738345,0.005,0.190217,0.091572,-0.084865
vinylacetate_20_015,0.5767215,0.005,0.154397,-0.042922,-0.453446
vinylacetate_20_015,0.5760112,0.005,0.037547,0.047925,0.056428
vinylacetate_20_015,38.0262855,0.378,0.038121,0.026167,0.051417
vinylacetate_20_015,38.1234619,0.378,0.034488,0.033349,-0.053904
vinylacetate_20_015,0.5696217,0.005,0.029308,0.009798,-0.028292
vinylacetate_20_015,0.5785825,0.005,0.021584,0.002907,-0.028564
vinylacetate_20_015,0.5779599,0.005,0.020323,-0.001528,-0.038241
vinylacetate_20_04,37.8766895,0.378,0.765913,-0.615006,0.108386
vinylacetate_20_04,75.3960914,0.754,0.398783,0.536756,0.592247
vinylacetate_20_04,75.4324178,0.754,0.352167,0.507712,-0.224091
vinylacetate_20_04,38.1453328,0.378,0.254126,0.247422,-0.60926
vinylacetate_20_04,0.5668806,0.005,0.190344,0.092235,-0.083281
vinylacetate_20_04,0.5726114,0.005,0.153868,-0.043071,-0.448386
vinylacetate_20_04,0.5670358,0.005,0.03804,0.050675,0.045288
vinylacetate_20_04,38.0260693,0.378,0.038515,0.028032,0.034667
vinylacetate_20_04,38.1232003,0.378,0.03466,0.028283,-0.042863
vinylacetate_20_04,0.5695162,0.005,0.02946,0.011408,-0.026699
vinylacetate_20_04,0.5787455,0.005,0.021222,0.004701,-0.033747
vinylacetate_20_04,0.5779956,0.005,0.019782,-0.001842,-0.03396
vinylacetate_2_005,37.8786351,0.378,0.765908,-0.615014,0.10545
vinylacetate_2_005,75.397079,0.754,0.398016,0.534796,0.59089
vinylacetate_2_005,75.4297033,0.754,0.351707,0.503246,-0.220364
vinylacetate_2_005,38.1532201,0.378,0.254982,0.26131,-0.594881
vinylacetate_2_005,0.5749978,0.005,0.191592,0.088086,-0.088676
vinylacetate_2_005,0.5755601,0.005,0.154368,-0.043953,-0.460919
vinylacetate_2_005,0.5772961,0.005,0.037282,0.042618,0.075307
vinylacetate_2_005,38.0279125,0.378,0.038178,0.029259,0.071552
vinylacetate_2_005,38.1247482,0.378,0.033966,0.041276,-0.051872
vinylacetate_2_005,0.5680564,0.005,0.028944,0.011514,-0.034322
vinylacetate_2_005,0.578388,0.005,0.021584,0.002911,-0.028567
vinylacetate_2_005,0.5767083,0.005,0.020321,-0.001598,-0.038733
vinylacetate_2_015,37.8794141,0.378,0.766758,-0.613908,0.104154
vinylacetate_2_015,75.3971729,0.754,0.398801,0.536338,0.592349
vinylacetate_2_015,75.4268913,0.754,0.348509,0.500714,-0.21672
vinylacetate_2_015,38.1543931,0.378,0.255272,0.267837,-0.595273
vinylacetate_2_015,0.5738238,0.005,0.192524,0.084347,-0.096161
vinylacetate_2_015,0.5754204,0.005,0.153904,-0.042503,-0.461566
vinylacetate_2_015,0.575284,0.005,0.03668,0.042468,0.071765
vinylacetate_2_015,38.0302385,0.378,0.038351,0.029648,0.061185
vinylacetate_2_015,38.126189,0.378,0.033941,0.035717,-0.048912
vinylacetate_2_015,0.5643341,0.005,0.028966,0.011274,-0.03547
vinylacetate_2_015,0.5779894,0.005,0.021452,0.001263,-0.031244
vinylacetate_2_015,0.5737765,0.005,0.019949,-0.000325,-0.03386
vinylacetate_2_04,37.8814297,0.378,0.768608,-0.611309,0.107604
vinylacetate_2_04,75.3965781,0.754,0.400069,0.544156,0.592012
vinylacetate_2_04,75.4166133,0.754,0.34173,0.490199,-0.223895
vinylacetate_2_04,38.1542637,0.378,0.254721,0.276935,-0.576904
vinylacetate_2_04,0.5704675,0.005,0.195777,0.083443,-0.124274
vinylacetate_2_04,0.5741453,0.005,0.153684,-0.04269,-0.474281
vinylacetate_2_04,0.5684773,0.005,0.036247,0.04455,0.07744
vinylacetate_2_04,38.0313443,0.378,0.037945,0.031012,0.056864
vinylacetate_2_04,38.1253714,0.378,0.034046,0.03732,-0.044323
vinylacetate_2_04,0.5526809,0.005,0.028435,0.009052,-0.031185
vinylacetate_2_04,0.575734,0.005,0.021386,0.000935,-0.032449
vinylacetate_2_04,0.5642468,0.005,0.019982,-0.000723,-0.037268
vinylacetate_21_005,37.8784209,0.378,0.76566,-0.615597,0.104863
vinylacetate_21_005,75.396912,0.754,0.397995,0.53226,0.593244
vinylacetate_21_005,75.4307675,0.754,0.35284,0.507603,-0.219479
vinylacetate_21_005,38.1498519,0.378,0.25493,0.256381,-0.599668
vinylacetate_21_005,0.5745311,0.005,0.190595,0.091535,-0.085886
vinylacetate_21_005,0.5763641,0.005,0.154348,-0.043015,-0.456426
vinylacetate_21_005,0.5793526,0.005,0.037247,0.044756,0.063814
vinylacetate_21_005,38.0264266,0.378,0.038584,0.024789,0.061226
vinylacetate_21_005,38.1236574,0.378,0.033739,0.036829,-0.048535
vinylacetate_21_005,0.5697103,0.005,0.028939,0.0116,-0.033596
vinylacetate_21_005,0.5784914,0.005,0.021578,0.002887,-0.028472
vinylacetate_21_005,0.577941,0.005,0.020317,-0.001544,-0.038408
vinylacetate_21_015,37.8786899,0.378,0.766175,-0.614461,0.107616
vinylacetate_21_015,75.3967532,0.754,0.396942,0.535478,0.594583
vinylacetate_21_015,75.4306347,0.754,0.353021,0.505891,-0.222923
vinylacetate_21_015,38.1404521,0.378,0.254844,0.256634,-0.599088
vinylacetate_21_015,0.5715198,0.005,0.190137,0.086893,-0.087578
vinylacetate_21_015,0.5773791,0.005,0.154651,-0.043321,-0.456427
vinylacetate_21_015,0.5796799,0.005,0.037877,0.048462,0.051916
vinylacetate_21_015,38.0265092,0.378,0.038458,0.02723,0.050026
vinylacetate_21_015,38.123659,0.378,0.033917,0.035469,-0.039894
vinylacetate_21_015,0.5697661,0.005,0.028955,0.011608,-0.033377
vinylacetate_21_015,0.5785105,0.005,0.021439,0.001271,-0.03019
vinylacetate_21_015,0.5779445,0.005,0.020329,-0.001565,-0.038451
vinylacetate_21_04,37.8781299,0.378,0.766402,-0.61393,0.109416
vinylacetate_21_04,75.3958756,0.754,0.396249,0.537642,0.597116
vinylacetate_21_04,75.4302692,0.754,0.352514,0.503352,-0.222081
vinylacetate_21_04,38.0959511,0.378,0.255805,0.258344,-0.601758
vinylacetate_21_04,0.5578604,0.005,0.190181,0.086697,-0.084231
vinylacetate_21_04,0.5760012,0.005,0.154665,-0.04462,-0.455124
vinylacetate_21_04,0.5696998,0.005,0.039031,0.051995,0.025456
vinylacetate_21_04,38.026489,0.378,0.039344,0.024215,0.016911
vinylacetate_21_04,38.1236255,0.378,0.033033,0.029444,-0.03406
vinylacetate_21_04,0.5698648,0.005,0.027822,0.016089,-0.026083
vinylacetate_21_04,0.5785161,0.005,0.021734,-0.000117,-0.03955
vinylacetate_21_04,0.5779164,0.005,0.020332,-0.001679,-0.038435
vinylacetate_22_005,37.8797938,0.378,0.765851,-0.613548,0.107222
vinylacetate_22_005,75.3966836,0.754,0.398103,0.526482,0.582976
vinylacetate_22_005,75.4291013,0.754,0.352206,0.516964,-0.197972
vinylacetate_22_005,38.1523264,0.378,0.254944,0.2549,-0.608692
vinylacetate_22_005,0.575684,0.005,0.190542,0.084039,-0.097282
vinylacetate_22_005,0.5755995,0.005,0.154784,-0.047683,-0.463441
vinylacetate_22_005,0.5782476,0.005,0.037086,0.046589,0.067653
vinylacetate_22_005,38.027704,0.378,0.037954,0.028618,0.065933
vinylacetate_22_005,38.1239775,0.378,0.034063,0.041061,-0.052264
vinylacetate_22_005,0.5692768,0.005,0.02894,0.011372,-0.033834
vinylacetate_22_005,0.5768691,0.005,0.021581,0.00285,-0.028768
vinylacetate_22_005,0.5772322,0.005,0.019929,-0.000327,-0.032771
vinylacetate_22_015,37.8826616,0.378,0.766265,-0.609308,0.11369
vinylacetate_22_015,75.3961191,0.754,0.398661,0.515381,0.565861
vinylacetate_22_015,75.4247045,0.754,0.350384,0.537379,-0.157082
vinylacetate_22_015,38.152214,0.378,0.254947,0.247677,-0.627231
vinylacetate_22_015,0.5759544,0.005,0.190309,0.070276,-0.138743
vinylacetate_22_015,0.5757059,0.005,0.155803,-0.051925,-0.463456
vinylacetate_22_015,0.5784706,0.005,0.037176,0.049665,0.068057
vinylacetate_22_015,38.0294837,0.378,0.03778,0.032764,0.064257
vinylacetate_22_015,38.120898,0.378,0.034114,0.042343,-0.05136
vinylacetate_22_015,0.5682421,0.005,0.028602,0.006076,-0.035535
vinylacetate_22_015,0.5725588,0.005,0.021437,0.001036,-0.030747
vinylacetate_22_015,0.5755507,0.005,0.019931,-0.000697,-0.033701
vinylacetate_22_04,37.8892008,0.378,0.767326,-0.596688,0.130407
vinylacetate_22_04,75.3945442,0.754,0.400013,0.492215,0.53327
vinylacetate_22_04,75.4100846,0.754,0.346708,0.583137,-0.106569
vinylacetate_22_04,38.1517998,0.378,0.254883,0.222403,-0.658715
vinylacetate_22_04,0.576587,0.005,0.189424,0.036791,-0.201387
vinylacetate_22_04,0.5759444,0.005,0.15669,-0.063723,-0.4476
vinylacetate_22_04,0.5789802,0.005,0.037241,0.058635,0.06722
vinylacetate_22_04,38.0330788,0.378,0.037269,0.037328,0.039183
vinylacetate_22_04,38.0936491,0.378,0.034214,0.043449,-0.057509
vinylacetate_22_04,0.5644603,0.005,0.028619,0.004553,-0.035986
vinylacetate_22_04,0.5583893,0.005,0.021456,0.000415,-0.031314
vinylacetate_22_04,0.5700256,0.005,0.019212,-0.004599,-0.02855
vinylacetate_23_005,37.8723968,0.378,0.763655,-0.617264,0.108765
vinylacetate_23_005,75.3963333,0.754,0.402746,0.532553,0.589329
vinylacetate_23_005,75.4330511,0.754,0.353315,0.51795,-0.224637
vinylacetate_23_005,38.1511084,0.378,0.253772,0.229427,-0.61278
vinylacetate_23_005,0.5773001,0.005,0.190376,0.09728,-0.081246
vinylacetate_23_005,0.5771888,0.005,0.153383,-0.042804,-0.443104
vinylacetate_23_005,0.5794621,0.005,0.036966,0.039794,0.035195
vinylacetate_23_005,38.0260544,0.378,0.037725,0.018513,0.039721
vinylacetate_23_005,38.1237498,0.378,0.033692,0.032375,-0.075029
vinylacetate_23_005,0.5695429,0.005,0.028882,0.011671,-0.030627
vinylacetate_23_005,0.578165,0.005,0.021355,0.007346,-0.034373
vinylacetate_23_005,0.5776317,0.005,0.020266,-0.001785,-0.037314
vinylacetate_23_015,37.8574396,0.378,0.760518,-0.617551,0.121695
vinylacetate_23_015,75.3910077,0.754,0.410563,0.537816,0.580881
vinylacetate_23_015,75.4345732,0.754,0.352803,0.533134,-0.253908
vinylacetate_23_015,38.1466774,0.378,0.251879,0.168554,-0.633694
vinylacetate_23_015,0.5802369,0.005,0.190258,0.116892,-0.066293
vinylacetate_23_015,0.5797812,0.005,0.15299,-0.041245,-0.398965
vinylacetate_23_015,0.5816543,0.005,0.035961,0.027658,-0.033959
vinylacetate_23_015,38.0252445,0.378,0.037805,0.008491,-0.024578
vinylacetate_23_015,38.1238134,0.378,0.033499,0.019006,-0.115437
vinylacetate_23_015,0.5691941,0.005,0.028792,0.011618,-0.025423
vinylacetate_23_015,0.5775059,0.005,0.021264,0.006345,-0.035217
vinylacetate_23_015,0.5769916,0.005,0.020183,-0.002288,-0.034544
vinylacetate_23_04,37.805834,0.378,0.757107,-0.610268,0.143123
vinylacetate_23_04,75.3691333,0.754,0.420357,0.530016,0.564324
vinylacetate_23_04,75.4261451,0.754,0.351926,0.561942,-0.310167
vinylacetate_23_04,38.1266543,0.378,0.246567,0.052957,-0.616522
vinylacetate_23_04,0.5842197,0.005,0.192082,0.165003,-0.077354
vinylacetate_23_04,0.5830994,0.005,0.152121,-0.023184,-0.364765
vinylacetate_23_04,0.5847051,0.005,0.03582,0.007758,-0.107222
vinylacetate_23_04,38.0223307,0.378,0.037196,-0.012046,-0.094323
vinylacetate_23_04,38.1233209,0.378,0.032764,0.003848,-0.151668
vinylacetate_23_04,0.5677993,0.005,0.028914,0.008592,-0.014875
vinylacetate_23_04,0.5756694,0.005,0.021021,0.003728,-0.036484
vinylacetate_23_04,0.5751927,0.005,0.019715,-0.001354,-0.027671
vinylacetate_24_005,37.8782255,0.378,0.765771,-0.615569,0.104424
vinylacetate_24_005,75.3968356,0.754,0.39791,0.531515,0.592206
vinylacetate_24_005,75.4309959,0.754,0.35288,0.508161,-0.218485
vinylacetate_24_005,38.1509164,0.378,0.254747,0.256677,-0.599244
vinylacetate_24_005,0.5738249,0.005,0.190405,0.091488,-0.087346
vinylacetate_24_005,0.5771472,0.005,0.154379,-0.042508,-0.457829
vinylacetate_24_005,0.5777016,0.005,0.037259,0.045149,0.068838
vinylacetate_24_005,38.0263454,0.378,0.038489,0.025035,0.067838
vinylacetate_24_005,38.1236616,0.378,0.034196,0.038326,-0.039242
vinylacetate_24_005,0.5696506,0.005,0.028942,0.011599,-0.034075
vinylacetate_24_005,0.5784657,0.005,0.021582,0.002948,-0.028293
vinylacetate_24_005,0.5779319,0.005,0.020321,-0.001494,-0.038474
vinylacetate_24_015,37.8781553,0.378,0.765851,-0.615043,0.10517
vinylacetate_24_015,75.3965839,0.754,0.397717,0.532295,0.593772
vinylacetate_24_015,75.431288,0.754,0.352888,0.508459,-0.219401
vinylacetate_24_015,38.1397047,0.378,0.254982,0.257384,-0.598721
vinylacetate_24_015,0.5693351,0.005,0.190072,0.086871,-0.087877
vinylacetate_24_015,0.5778138,0.005,0.154395,-0.042418,-0.458143
vinylacetate_24_015,0.5765373,0.005,0.037974,0.048465,0.056064
vinylacetate_24_015,38.0262915,0.378,0.037837,0.023897,0.063773
vinylacetate_24_015,38.1236304,0.378,0.03452,0.034582,-0.038763
vinylacetate_24_015,0.5695991,0.005,0.028944,0.011616,-0.033878
vinylacetate_24_015,0.5784364,0.005,0.021584,0.002964,-0.028427
vinylacetate_24_015,0.5779163,0.005,0.020322,-0.001484,-0.03852
vinylacetate_24_04,37.8760115,0.378,0.766699,-0.613665,0.10786
vinylacetate_24_04,75.3958492,0.754,0.396341,0.537674,0.59793
vinylacetate_24_04,75.4317622,0.754,0.352888,0.507204,-0.22568
vinylacetate_24_04,38.0609135,0.378,0.254161,0.250956,-0.606781
vinylacetate_24_04,0.5542689,0.005,0.190197,0.088501,-0.076136
vinylacetate_24_04,0.5225388,0.005,0.15456,-0.042252,-0.44812
vinylacetate_24_04,0.5715227,0.005,0.04012,0.056409,-0.003382
vinylacetate_24_04,38.0259839,0.378,0.037774,0.01897,0.033691
vinylacetate_24_04,38.1235993,0.378,0.034351,0.027153,-0.025068
vinylacetate_24_04,0.5694788,0.005,0.028611,0.013376,-0.037338
vinylacetate_24_04,0.5783474,0.005,0.021606,0.002926,-0.028807
vinylacetate_24_04,0.5778416,0.005,0.019803,-0.001792,-0.033525
vinylacetate_25_005,37.8781664,0.378,0.765627,-0.615751,0.104394
vinylacetate_25_005,75.3969507,0.754,0.398069,0.531362,0.591374
vinylacetate_25_005,75.430908,0.754,0.353046,0.507999,-0.218412
vinylacetate_25_005,38.153963,0.378,0.254706,0.256419,-0.598789
vinylacetate_25_005,0.5731215,0.005,0.190588,0.091449,-0.0877
vinylacetate_25_005,0.5753255,0.005,0.15435,-0.042674,-0.457631
vinylacetate_25_005,0.5778345,0.005,0.037151,0.04523,0.071448
vinylacetate_25_005,38.0263782,0.378,0.038095,0.026484,0.074556
vinylacetate_25_005,38.1236684,0.378,0.033829,0.040193,-0.043649
vinylacetate_25_005,0.569675,0.005,0.028938,0.011561,-0.034128
vinylacetate_25_005,0.5784776,0.005,0.021578,0.002936,-0.028243
vinylacetate_25_005,0.5779466,0.005,0.020317,-0.001511,-0.038447
vinylacetate_25_015,37.8779205,0.378,0.765194,-0.616188,0.10417
vinylacetate_25_015,75.3969515,0.754,0.39863,0.531425,0.592347
vinylacetate_25_015,75.4310092,0.754,0.352654,0.506908,-0.219549
vinylacetate_25_015,38.1546106,0.378,0.255683,0.258368,-0.596669
vinylacetate_25_015,0.5666262,0.005,0.190477,0.09091,-0.088451
vinylacetate_25_015,0.5742145,0.005,0.154471,-0.042772,-0.459093
vinylacetate_25_015,0.5769809,0.005,0.037139,0.045224,0.074432
vinylacetate_25_015,38.0263847,0.378,0.038281,0.022117,0.071688
vinylacetate_25_015,38.1236799,0.378,0.033751,0.037747,-0.03496
vinylacetate_25_015,0.5696723,0.005,0.028922,0.011526,-0.034525
vinylacetate_25_015,0.5784777,0.005,0.021415,0.001265,-0.029809
vinylacetate_25_015,0.5779701,0.005,0.020305,-0.001554,-0.038537
vinylacetate_25_04,37.8764792,0.378,0.764432,-0.617147,0.104906
vinylacetate_25_04,75.3967519,0.754,0.400297,0.53408,0.592109
vinylacetate_25_04,75.4310734,0.754,0.352251,0.504983,-0.224732
vinylacetate_25_04,38.1465555,0.378,0.256339,0.25502,-0.59744
vinylacetate_25_04,0.5454828,0.005,0.19073,0.0907,-0.091688
vinylacetate_25_04,0.5678681,0.005,0.153921,-0.042145,-0.454105
vinylacetate_25_04,0.5739322,0.005,0.037213,0.044986,0.074939
vinylacetate_25_04,38.0263027,0.378,0.037847,0.018682,0.078938
vinylacetate_25_04,38.1237585,0.378,0.032336,0.035934,-0.022625
vinylacetate_25_04,0.5696794,0.005,0.028534,0.013207,-0.04004
vinylacetate_25_04,0.5784819,0.005,0.021394,0.001171,-0.029815
vinylacetate_25_04,0.5780313,0.005,0.020285,-0.001641,-0.038647
vinylacetate_26_005,37.8783097,0.378,0.765659,-0.615574,0.105392
vinylacetate_26_005,75.3969145,0.754,0.397851,0.531613,0.590427
vinylacetate_26_005,75.4307409,0.754,0.35293,0.508037,-0.215386
vinylacetate_26_005,38.1525276,0.378,0.254706,0.256388,-0.599263
vinylacetate_26_005,0.5755424,0.005,0.191198,0.090394,-0.09315
vinylacetate_26_005,0.5754932,0.005,0.15436,-0.042677,-0.457204
vinylacetate_26_005,0.57803,0.005,0.037051,0.045488,0.072831
vinylacetate_26_005,38.0263981,0.378,0.037815,0.027853,0.075473
vinylacetate_26_005,38.1224516,0.378,0.034037,0.040306,-0.04829
vinylacetate_26_005,0.5694569,0.005,0.028938,0.011558,-0.034062
vinylacetate_26_005,0.5790088,0.005,0.021219,0.004791,-0.033143
vinylacetate_26_005,0.5785833,0.005,0.020318,-0.001503,-0.038425
vinylacetate_26_015,37.8783449,0.378,0.765466,-0.615304,0.106262
vinylacetate_26_015,75.3968734,0.754,0.397855,0.531311,0.590283
vinylacetate_26_015,75.4305711,0.754,0.353103,0.509001,-0.216009
vinylacetate_26_015,38.1529158,0.378,0.254647,0.255852,-0.598527
vinylacetate_26_015,0.5755219,0.005,0.191144,0.089982,-0.093034
vinylacetate_26_015,0.575382,0.005,0.155121,-0.04432,-0.458138
vinylacetate_26_015,0.5777919,0.005,0.037007,0.044278,0.072541
vinylacetate_26_015,38.0259394,0.378,0.037825,0.028353,0.073776
vinylacetate_26_015,38.1201844,0.378,0.034041,0.040574,-0.049701
vinylacetate_26_015,0.568903,0.005,0.028736,0.008351,-0.033258
vinylacetate_26_015,0.5796472,0.005,0.021215,0.00479,-0.033059
vinylacetate_26_015,0.5788886,0.005,0.020313,-0.001529,-0.038211
vinylacetate_26_04,37.8780447,0.378,0.764994,-0.615354,0.106718
vinylacetate_26_04,75.3969094,0.754,0.398076,0.530146,0.590287
vinylacetate_26_04,75.4302298,0.754,0.353828,0.509977,-0.212837
vinylacetate_26_04,38.1537493,0.378,0.255136,0.258642,-0.597701
vinylacetate_26_04,0.575368,0.005,0.190857,0.082738,-0.102512
vinylacetate_26_04,0.5750554,0.005,0.155027,-0.044696,-0.459757
vinylacetate_26_04,0.5770136,0.005,0.037325,0.045321,0.078775
vinylacetate_26_04,38.0223573,0.378,0.037367,0.031146,0.069112
vinylacetate_26_04,38.1180807,0.378,0.033586,0.036274,-0.046171
vinylacetate_26_04,0.5669907,0.005,0.027941,0.010888,-0.021747
vinylacetate_26_04,0.5780585,0.005,0.02146,0.002921,-0.026168
vinylacetate_26_04,0.5740737,0.005,0.020301,-0.001578,-0.038332
vinylacetate_27_005,37.878262,0.378,0.766073,-0.614658,0.105833
vinylacetate_27_005,75.3972213,0.754,0.397245,0.53276,0.591764
vinylacetate_27_005,75.430715,0.754,0.353174,0.509887,-0.218262
vinylacetate_27_005,38.1502904,0.378,0.254611,0.253847,-0.601754
vinylacetate_27_005,0.5752197,0.005,0.190336,0.087598,-0.085847
vinylacetate_27_005,0.5762657,0.005,0.154437,-0.04239,-0.454842
vinylacetate_27_005,0.5787757,0.005,0.037264,0.045231,0.063532
vinylacetate_27_005,38.0264469,0.378,0.037774,0.025832,0.066545
vinylacetate_27_005,38.1235229,0.378,0.034046,0.040106,-0.052528
