e,an,bnd1,ang1,cmdt1,cmdb1,cmod1,cmevs1,cmevl1,bnd2,cmdt2,cmdb2,cmod2,cmevs2,cmevl2,bnd3,cmdt3,cmdb3,cmod3,cmevs3,cmevlbnd3,bnd4,cmdt3,cmdb3,cmod3,cmevs3,cmevl3
0.5769778,1,1.085,115.9,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4306934,8,0.967,108.0,73.517,0.500,8.273,-0.426,74.443,1.404,73.517,36.858,34.188,16.396,93.979,0,0,0,0,0,0,0,0,0,0,0,0
0.483527,1,0.967,108.0,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4030712,8,1.399,106.5,73.517,36.858,34.310,16.288,94.087,1.425,73.517,36.858,33.684,16.839,93.536,0,0,0,0,0,0,0,0,0,0,0,0
38.0556343,6,1.093,106.5,36.858,0.500,5.489,-0.311,37.669,1.099,36.858,0.500,5.460,-0.302,37.660,1.103,36.858,0.500,5.440,-0.297,37.655,1.425,36.858,73.517,33.684,16.839,93.536
0.5817218,1,1.099,109.0,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5806637,1,1.093,106.5,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5852489,1,1.103,109.0,0.500,36.858,5.440,-0.297,37.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1297299,6,1.085,57.2,36.858,0.500,5.530,-0.322,37.680,1.085,36.858,0.500,5.530,-0.322,37.680,1.487,36.858,36.858,24.210,12.648,61.068,1.567,36.858,36.858,22.974,13.884,59.832
38.1268727,6,1.084,57.2,36.858,0.500,5.535,-0.324,37.682,1.086,36.858,0.500,5.525,-0.321,37.679,1.464,36.858,36.858,24.590,12.268,61.448,1.567,36.858,36.858,22.974,13.884,59.832
37.9370454,6,1.402,57.2,36.858,73.517,34.237,16.353,94.022,1.403,36.858,73.517,34.212,16.375,94.000,1.464,36.858,36.858,24.590,12.268,61.448,1.487,36.858,36.858,24.210,12.648,61.068
0.5778426,1,1.085,115.7,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5791196,1,1.085,115.7,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5778834,1,1.086,116.0,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5769995,1,1.084,116.0,0.500,36.858,5.535,-0.324,37.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4313255,8,0.967,108.0,73.517,0.500,8.273,-0.426,74.443,1.403,73.517,36.858,34.212,16.375,94.000,0,0,0,0,0,0,0,0,0,0,0,0
0.4831563,1,0.967,108.0,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.402732,8,1.402,106.3,73.517,36.858,34.237,16.353,94.022,1.425,73.517,36.858,33.684,16.839,93.536,0,0,0,0,0,0,0,0,0,0,0,0
38.0552041,6,1.093,106.3,36.858,0.500,5.489,-0.311,37.669,1.098,36.858,0.500,5.464,-0.303,37.661,1.103,36.858,0.500,5.440,-0.297,37.655,1.425,36.858,73.517,33.684,16.839,93.536
0.5809932,1,1.098,109.2,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5808187,1,1.093,106.3,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5856391,1,1.103,108.8,0.500,36.858,5.440,-0.297,37.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1294691,6,1.086,57.3,36.858,0.500,5.525,-0.321,37.679,1.086,36.858,0.500,5.525,-0.321,37.679,1.485,36.858,36.858,24.242,12.616,61.100,1.567,36.858,36.858,22.974,13.884,59.832
38.12674,6,1.084,57.3,36.858,0.500,5.535,-0.324,37.682,1.085,36.858,0.500,5.530,-0.322,37.680,1.466,36.858,36.858,24.557,12.301,61.415,1.567,36.858,36.858,22.974,13.884,59.832
37.9364776,6,1.401,57.3,36.858,73.517,34.261,16.332,94.043,1.408,36.858,73.517,34.091,16.481,93.894,1.466,36.858,36.858,24.557,12.301,61.415,1.485,36.858,36.858,24.242,12.616,61.100
0.5777197,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5790568,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5779623,1,1.085,116.0,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5770774,1,1.084,116.0,0.500,36.858,5.535,-0.324,37.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4318827,8,0.968,108.0,73.517,0.500,8.264,-0.424,74.441,1.401,73.517,36.858,34.261,16.332,94.043,0,0,0,0,0,0,0,0,0,0,0,0
0.4827441,1,0.968,108.0,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4022721,8,1.408,105.9,73.517,36.858,34.091,16.481,93.894,1.424,73.517,36.858,33.708,16.818,93.557,0,0,0,0,0,0,0,0,0,0,0,0
38.054435,6,1.092,105.9,36.858,0.500,5.495,-0.312,37.670,1.097,36.858,0.500,5.469,-0.305,37.663,1.104,36.858,0.500,5.435,-0.295,37.653,1.424,36.858,73.517,33.708,16.818,93.557
0.5805831,1,1.097,109.3,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5809445,1,1.092,105.9,0.500,36.858,5.495,-0.312,37.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5858994,1,1.104,108.6,0.500,36.858,5.435,-0.295,37.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1294046,6,1.086,57.4,36.858,0.500,5.525,-0.321,37.679,1.086,36.858,0.500,5.525,-0.321,37.679,1.483,36.858,36.858,24.275,12.583,61.133,1.568,36.858,36.858,22.959,13.899,59.817
38.126827,6,1.085,57.4,36.858,0.500,5.530,-0.322,37.680,1.085,36.858,0.500,5.530,-0.322,37.680,1.467,36.858,36.858,24.540,12.318,61.398,1.568,36.858,36.858,22.959,13.899,59.817
37.9358818,6,1.400,57.4,36.858,73.517,34.286,16.309,94.066,1.412,36.858,73.517,33.994,16.567,93.808,1.467,36.858,36.858,24.540,12.318,61.398,1.483,36.858,36.858,24.275,12.583,61.133
0.5776265,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789896,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578015,1,1.085,116.1,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5772134,1,1.085,116.1,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4327671,8,0.968,108.0,73.517,0.500,8.264,-0.424,74.441,1.400,73.517,36.858,34.286,16.309,94.066,0,0,0,0,0,0,0,0,0,0,0,0
0.482311,1,0.968,108.0,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4018351,8,1.412,105.7,73.517,36.858,33.994,16.567,93.808,1.422,73.517,36.858,33.755,16.777,93.598,0,0,0,0,0,0,0,0,0,0,0,0
38.0535246,6,1.093,105.7,36.858,0.500,5.489,-0.311,37.669,1.097,36.858,0.500,5.469,-0.305,37.663,1.105,36.858,0.500,5.430,-0.294,37.652,1.422,36.858,73.517,33.755,16.777,93.598
0.5805293,1,1.097,109.1,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5810629,1,1.093,105.7,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5859695,1,1.105,108.4,0.500,36.858,5.430,-0.294,37.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1293891,6,1.086,57.5,36.858,0.500,5.525,-0.321,37.679,1.087,36.858,0.500,5.520,-0.320,37.678,1.483,36.858,36.858,24.275,12.583,61.133,1.566,36.858,36.858,22.989,13.869,59.847
38.1269267,6,1.084,57.5,36.858,0.500,5.535,-0.324,37.682,1.085,36.858,0.500,5.530,-0.322,37.680,1.469,36.858,36.858,24.506,12.352,61.364,1.566,36.858,36.858,22.989,13.869,59.847
37.9352385,6,1.397,57.5,36.858,73.517,34.359,16.245,94.130,1.417,36.858,73.517,33.874,16.672,93.703,1.469,36.858,36.858,24.506,12.352,61.364,1.483,36.858,36.858,24.275,12.583,61.133
0.5775427,1,1.086,115.7,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789379,1,1.087,115.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5780458,1,1.085,116.0,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5773877,1,1.084,116.0,0.500,36.858,5.535,-0.324,37.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4333709,8,0.967,108.1,73.517,0.500,8.273,-0.426,74.443,1.397,73.517,36.858,34.359,16.245,94.130,0,0,0,0,0,0,0,0,0,0,0,0
0.48194,1,0.967,108.1,0.500,73.517,8.273,-0.426,74.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4014878,8,1.417,105.4,73.517,36.858,33.874,16.672,93.703,1.422,73.517,36.858,33.755,16.777,93.598,0,0,0,0,0,0,0,0,0,0,0,0
38.0528892,6,1.093,105.4,36.858,0.500,5.489,-0.311,37.669,1.097,36.858,0.500,5.469,-0.305,37.663,1.103,36.858,0.500,5.440,-0.297,37.655,1.422,36.858,73.517,33.755,16.777,93.598
0.5808481,1,1.097,108.9,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5812063,1,1.093,105.4,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5857802,1,1.103,108.3,0.500,36.858,5.440,-0.297,37.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1283883,6,1.085,58.0,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.475,36.858,36.858,24.407,12.451,61.265,1.561,36.858,36.858,23.062,13.796,59.920
38.1289242,6,1.085,58.0,36.858,0.500,5.530,-0.322,37.680,1.085,36.858,0.500,5.530,-0.322,37.680,1.475,36.858,36.858,24.407,12.451,61.265,1.561,36.858,36.858,23.062,13.796,59.920
37.938464,6,1.395,58.0,36.858,73.517,34.409,16.201,94.174,1.406,36.858,73.517,34.139,16.439,93.936,1.475,36.858,36.858,24.407,12.451,61.265,1.475,36.858,36.858,24.407,12.451,61.265
0.5775632,1,1.086,115.7,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5783937,1,1.085,115.7,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5797744,1,1.085,115.5,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5766188,1,1.085,115.5,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4286664,8,0.970,106.7,73.517,0.500,8.247,-0.420,74.437,1.406,73.517,36.858,34.139,16.439,93.936,0,0,0,0,0,0,0,0,0,0,0,0
0.4853397,1,0.970,106.7,0.500,73.517,8.247,-0.420,74.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4053829,8,1.395,106.4,73.517,36.858,34.409,16.201,94.174,1.432,73.517,36.858,33.520,16.983,93.392,0,0,0,0,0,0,0,0,0,0,0,0
38.0552271,6,1.093,106.4,36.858,0.500,5.489,-0.311,37.669,1.099,36.858,0.500,5.460,-0.302,37.660,1.099,36.858,0.500,5.460,-0.302,37.660,1.432,36.858,73.517,33.520,16.983,93.392
0.5840772,1,1.099,109.1,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5816522,1,1.093,106.4,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581557,1,1.099,109.1,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1295521,6,1.086,57.7,36.858,0.500,5.525,-0.321,37.679,1.086,36.858,0.500,5.525,-0.321,37.679,1.482,36.858,36.858,24.291,12.567,61.149,1.564,36.858,36.858,23.018,13.840,59.876
38.1272016,6,1.085,57.7,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.472,36.858,36.858,24.457,12.401,61.315,1.564,36.858,36.858,23.018,13.840,59.876
37.9350266,6,1.396,57.7,36.858,73.517,34.384,16.223,94.152,1.420,36.858,73.517,33.803,16.735,93.640,1.472,36.858,36.858,24.457,12.401,61.315,1.482,36.858,36.858,24.291,12.567,61.149
0.577464,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789283,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5780768,1,1.085,115.9,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5775626,1,1.086,115.9,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4340124,8,0.968,108.0,73.517,0.500,8.264,-0.424,74.441,1.396,73.517,36.858,34.384,16.223,94.152,0,0,0,0,0,0,0,0,0,0,0,0
0.4817217,1,0.968,108.0,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4014178,8,1.420,105.3,73.517,36.858,33.803,16.735,93.640,1.421,73.517,36.858,33.779,16.756,93.619,0,0,0,0,0,0,0,0,0,0,0,0
38.0525893,6,1.094,105.3,36.858,0.500,5.484,-0.309,37.667,1.098,36.858,0.500,5.464,-0.303,37.661,1.101,36.858,0.500,5.450,-0.299,37.657,1.421,36.858,73.517,33.779,16.756,93.619
0.5815001,1,1.098,108.7,0.500,36.858,5.464,-0.303,37.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5813934,1,1.094,105.3,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5852516,1,1.101,108.4,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1297947,6,1.085,57.9,36.858,0.500,5.530,-0.322,37.680,1.087,36.858,0.500,5.520,-0.320,37.678,1.480,36.858,36.858,24.324,12.534,61.182,1.560,36.858,36.858,23.077,13.781,59.935
38.1274587,6,1.085,57.9,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.475,36.858,36.858,24.407,12.451,61.265,1.560,36.858,36.858,23.077,13.781,59.935
37.9351126,6,1.395,57.9,36.858,73.517,34.409,16.201,94.174,1.419,36.858,73.517,33.827,16.714,93.661,1.475,36.858,36.858,24.407,12.451,61.265,1.480,36.858,36.858,24.324,12.534,61.182
0.577414,1,1.085,115.6,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789458,1,1.087,115.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5781358,1,1.085,115.8,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5776909,1,1.086,115.8,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4343047,8,0.968,107.9,73.517,0.500,8.264,-0.424,74.441,1.395,73.517,36.858,34.409,16.201,94.174,0,0,0,0,0,0,0,0,0,0,0,0
0.4817172,1,0.968,107.9,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4017196,8,1.419,105.3,73.517,36.858,33.827,16.714,93.661,1.423,73.517,36.858,33.732,16.797,93.578,0,0,0,0,0,0,0,0,0,0,0,0
38.052934,6,1.093,105.3,36.858,0.500,5.489,-0.311,37.669,1.099,36.858,0.500,5.460,-0.302,37.660,1.100,36.858,0.500,5.455,-0.301,37.659,1.423,36.858,73.517,33.732,16.797,93.578
0.5822573,1,1.099,108.5,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5815839,1,1.093,105.3,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5844066,1,1.100,108.5,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1298333,6,1.086,58.2,36.858,0.500,5.525,-0.321,37.679,1.086,36.858,0.500,5.525,-0.321,37.679,1.481,36.858,36.858,24.308,12.550,61.166,1.557,36.858,36.858,23.121,13.737,59.979
38.1277418,6,1.085,58.2,36.858,0.500,5.530,-0.322,37.680,1.087,36.858,0.500,5.520,-0.320,37.678,1.479,36.858,36.858,24.341,12.517,61.199,1.557,36.858,36.858,23.121,13.737,59.979
37.935212,6,1.394,58.2,36.858,73.517,34.433,16.180,94.195,1.415,36.858,73.517,33.922,16.630,93.745,1.479,36.858,36.858,24.341,12.517,61.199,1.481,36.858,36.858,24.308,12.550,61.166
0.5773978,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789608,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5782455,1,1.085,115.7,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5777379,1,1.087,115.7,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4342591,8,0.968,107.8,73.517,0.500,8.264,-0.424,74.441,1.394,73.517,36.858,34.433,16.180,94.195,0,0,0,0,0,0,0,0,0,0,0,0
0.4819425,1,0.968,107.8,0.500,73.517,8.264,-0.424,74.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4022186,8,1.415,105.4,73.517,36.858,33.922,16.630,93.745,1.425,73.517,36.858,33.684,16.839,93.536,0,0,0,0,0,0,0,0,0,0,0,0
38.0537965,6,1.094,105.4,36.858,0.500,5.484,-0.309,37.667,1.099,36.858,0.500,5.460,-0.302,37.660,1.099,36.858,0.500,5.460,-0.302,37.660,1.425,36.858,73.517,33.684,16.839,93.536
0.5828751,1,1.099,108.5,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5817343,1,1.094,105.4,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5834444,1,1.099,108.5,0.500,36.858,5.460,-0.302,37.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1297181,6,1.086,58.3,36.858,0.500,5.525,-0.321,37.679,1.086,36.858,0.500,5.525,-0.321,37.679,1.480,36.858,36.858,24.324,12.534,61.182,1.555,36.858,36.858,23.151,13.707,60.009
38.1281883,6,1.085,58.3,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.480,36.858,36.858,24.324,12.534,61.182,1.555,36.858,36.858,23.151,13.707,60.009
37.9358168,6,1.395,58.3,36.858,73.517,34.409,16.201,94.174,1.411,36.858,73.517,34.018,16.546,93.829,1.480,36.858,36.858,24.324,12.534,61.182,1.480,36.858,36.858,24.324,12.534,61.182
0.5774001,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5789457,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5784174,1,1.085,115.6,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5776999,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4338356,8,0.969,107.6,73.517,0.500,8.256,-0.422,74.439,1.395,73.517,36.858,34.409,16.201,94.174,0,0,0,0,0,0,0,0,0,0,0,0
0.4823554,1,0.969,107.6,0.500,73.517,8.256,-0.422,74.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4027919,8,1.411,105.6,73.517,36.858,34.018,16.546,93.829,1.428,73.517,36.858,33.613,16.902,93.473,0,0,0,0,0,0,0,0,0,0,0,0
38.0550017,6,1.093,105.6,36.858,0.500,5.489,-0.311,37.669,1.097,36.858,0.500,5.469,-0.305,37.663,1.101,36.858,0.500,5.450,-0.299,37.657,1.428,36.858,73.517,33.613,16.902,93.473
0.5832994,1,1.101,108.5,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581827,1,1.093,105.6,0.500,36.858,5.489,-0.311,37.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5825809,1,1.097,108.5,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1295674,6,1.085,58.3,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.479,36.858,36.858,24.341,12.517,61.199,1.555,36.858,36.858,23.151,13.707,60.009
38.1285495,6,1.085,58.3,36.858,0.500,5.530,-0.322,37.680,1.087,36.858,0.500,5.520,-0.320,37.678,1.479,36.858,36.858,24.341,12.517,61.199,1.555,36.858,36.858,23.151,13.707,60.009
37.9363538,6,1.397,58.3,36.858,73.517,34.359,16.245,94.130,1.406,36.858,73.517,34.139,16.439,93.936,1.479,36.858,36.858,24.341,12.517,61.199,1.479,36.858,36.858,24.341,12.517,61.199
0.5774018,1,1.085,115.7,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5788958,1,1.086,115.7,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5786537,1,1.085,115.6,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5775952,1,1.087,115.6,0.500,36.858,5.520,-0.320,37.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4331739,8,0.970,107.4,73.517,0.500,8.247,-0.420,74.437,1.397,73.517,36.858,34.359,16.245,94.130,0,0,0,0,0,0,0,0,0,0,0,0
0.4828837,1,0.970,107.4,0.500,73.517,8.247,-0.420,74.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.403527,8,1.406,105.9,73.517,36.858,34.139,16.439,93.936,1.430,73.517,36.858,33.566,16.943,93.432,0,0,0,0,0,0,0,0,0,0,0,0
38.0559736,6,1.092,105.9,36.858,0.500,5.495,-0.312,37.670,1.097,36.858,0.500,5.469,-0.305,37.663,1.101,36.858,0.500,5.450,-0.299,37.657,1.430,36.858,73.517,33.566,16.943,93.432
0.5835818,1,1.101,108.6,0.500,36.858,5.450,-0.299,37.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5818671,1,1.092,105.9,0.500,36.858,5.495,-0.312,37.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5819228,1,1.097,108.6,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.1292889,6,1.085,58.2,36.858,0.500,5.530,-0.322,37.680,1.085,36.858,0.500,5.530,-0.322,37.680,1.479,36.858,36.858,24.341,12.517,61.199,1.556,36.858,36.858,23.136,13.722,59.994
38.1288787,6,1.085,58.2,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.480,36.858,36.858,24.324,12.534,61.182,1.556,36.858,36.858,23.136,13.722,59.994
37.9369102,6,1.400,58.2,36.858,73.517,34.286,16.309,94.066,1.401,36.858,73.517,34.261,16.332,94.043,1.479,36.858,36.858,24.341,12.517,61.199,1.480,36.858,36.858,24.324,12.534,61.182
0.5774011,1,1.085,115.8,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5788153,1,1.085,115.8,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.578945,1,1.086,115.6,0.500,36.858,5.525,-0.321,37.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5774326,1,1.085,115.6,0.500,36.858,5.530,-0.322,37.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4323454,8,0.970,107.2,73.517,0.500,8.247,-0.420,74.437,1.400,73.517,36.858,34.286,16.309,94.066,0,0,0,0,0,0,0,0,0,0,0,0
0.4834665,1,0.970,107.2,0.500,73.517,8.247,-0.420,74.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.4041513,8,1.401,106.0,73.517,36.858,34.261,16.332,94.043,1.432,73.517,36.858,33.520,16.983,93.392,0,0,0,0,0,0,0,0,0,0,0,0
38.0565929,6,1.094,106.0,36.858,0.500,5.484,-0.309,37.667,1.097,36.858,0.500,5.469,-0.305,37.663,1.100,36.858,0.500,5.455,-0.301,37.659,1.432,36.858,73.517,33.520,16.983,93.392
0.5837896,1,1.100,108.8,0.500,36.858,5.455,-0.301,37.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5818618,1,1.094,106.0,0.500,36.858,5.484,-0.309,37.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.581502,1,1.097,108.8,0.500,36.858,5.469,-0.305,37.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.129777,6,1.085,59.2,36.858,0.500,5.530,-0.322,37.680,1.086,36.858,0.500,5.525,-0.321,37.679,1.492,36.858,36.858,24.129,12.729,60.987,1.529,36.858,36.858,23.545,13.313,60.403
